,label
78197,1
78198,1
78199,1
78200,0
78201,1
78202,1
78204,1
78205,0
78206,1
78207,0
78208,1
78209,0
78210,0
78211,1
78212,1
78213,0
78214,1
78215,0
78216,1
78217,0
78218,1
78219,1
78220,1
78221,1
78222,1
78224,1
78225,1
78226,0
78227,1
78228,0
78229,1
78231,0
78232,0
78233,1
78235,1
78236,1
78237,1
78238,0
78239,1
78240,1
78241,1
78242,1
78243,0
78244,1
78245,0
78246,0
78247,1
78248,1
78249,1
78250,1
78251,1
78252,0
78253,1
78254,1
78255,1
78256,0
78257,1
78258,0
78259,1
78260,1
78261,0
78262,1
78263,1
78264,0
78265,1
78266,0
78267,0
78268,1
78269,1
78270,0
78271,0
78272,1
78273,1
78274,0
78275,1
78276,1
78278,0
78279,0
78280,0
78281,0
78282,1
78283,1
78284,1
78285,1
78286,1
78287,1
78288,0
78289,0
78290,0
78291,1
78292,0
78293,0
78294,1
78295,0
78296,1
78297,1
78298,1
78299,0
78300,1
78301,1
78302,1
78303,0
78304,0
78305,1
78306,0
78307,0
78308,1
78309,0
78310,0
78311,0
78312,0
78313,0
78314,1
78315,0
78316,1
78317,0
78318,0
78319,0
78320,0
78321,0
78322,0
78323,0
78324,1
78325,0
78326,1
78327,1
78328,1
78329,1
78330,0
78331,0
78332,1
78333,0
78334,0
78335,1
78336,0
78337,0
78338,0
78339,0
78340,1
78341,1
78342,1
78343,1
78344,1
78345,1
78346,1
78347,0
78348,0
78349,0
78350,1
78352,0
78353,1
78354,1
78355,1
78356,1
78357,0
78358,0
78359,1
78360,1
78361,1
78362,1
78363,1
78364,0
78365,0
78366,0
78367,0
78368,1
78369,0
78370,1
78371,1
78372,0
78373,0
78374,0
78375,0
78376,0
78377,0
78378,1
78379,0
78380,1
78381,1
78382,0
78383,0
78384,0
78385,1
78386,1
78387,0
78388,1
78389,0
78390,0
78391,1
78392,0
78393,0
78394,1
78395,1
78396,0
78397,0
78398,0
78399,1
78400,0
78401,0
78402,0
78403,1
78404,1
78406,1
78407,1
78408,0
78409,0
78411,0
78412,0
78413,0
78415,1
78416,0
78417,1
78418,0
78419,1
78420,0
78421,1
78422,0
78423,0
78424,0
78425,1
78426,1
78427,0
78428,1
78429,0
78430,0
78431,0
78432,0
78433,0
78434,0
78435,1
78436,0
78437,0
78438,1
78439,0
78440,1
78441,0
78442,1
78443,1
78444,1
78445,1
78446,1
78447,0
78448,0
78449,1
78450,1
78451,1
78452,0
78453,0
78454,1
78455,0
78456,0
78457,0
78458,1
78459,0
78460,1
78461,0
78462,0
78463,1
78464,0
78465,1
78466,1
78467,1
78468,0
78469,1
78470,1
78471,0
78472,1
78473,0
78474,0
78475,1
78476,1
78477,0
78478,0
78479,0
78480,0
78481,0
78482,0
78483,1
78484,0
78485,1
78486,0
78487,0
78488,0
78489,0
78490,0
78491,0
78492,0
78493,1
78494,1
78495,0
78496,1
78497,1
78498,0
78499,1
78500,1
78501,0
78502,0
78503,1
78504,1
78505,1
78506,0
78507,1
78508,1
78509,1
78510,0
78511,0
78512,0
78513,0
78514,0
78515,1
78516,1
78517,1
78518,0
78519,0
78520,1
78521,1
78522,1
78523,1
78524,1
78525,1
78526,1
78527,1
78528,0
78529,1
78530,0
78531,1
78532,1
78533,1
78534,0
78535,1
78536,0
78537,1
78538,0
78539,1
78540,1
78541,0
78543,1
78544,0
78545,1
78546,0
78547,1
78548,1
78549,1
78550,0
78551,1
78552,1
78553,0
78554,0
78555,1
78556,0
78557,1
78558,0
78559,1
78560,0
78561,1
78562,0
78563,1
78564,1
78565,1
78566,0
78567,0
78568,1
78569,0
78570,0
78571,0
78572,0
78573,1
78574,0
78575,1
78576,0
78577,1
78578,0
78579,0
78580,0
78581,1
78582,0
78583,1
78584,1
78585,0
78586,1
78587,0
78588,0
78589,0
78590,1
78591,1
78592,0
78593,1
78594,0
78595,0
78597,0
78598,1
78599,0
78600,1
78601,1
78602,1
78603,0
78604,1
78605,1
78606,1
78607,1
78608,0
78609,1
78610,1
78611,1
78612,0
78613,0
78614,0
78615,1
78616,0
78617,1
78618,0
78619,0
78620,0
78621,1
78622,1
78623,0
78624,0
78625,0
78626,1
78628,0
78629,0
78630,1
78631,0
78632,0
78633,1
78634,0
78635,0
78636,1
78637,1
78638,1
78639,0
78640,1
78641,1
78642,1
78643,1
78644,1
78645,1
78646,0
78647,0
78648,1
78649,1
78650,1
78651,1
78652,0
78653,0
78654,1
78655,0
78656,1
78657,1
78658,0
78659,1
78660,1
78661,1
78662,0
78663,0
78664,0
78665,1
78666,0
78667,0
78668,1
78669,0
78670,1
78671,0
78672,0
78673,1
78674,0
78675,1
78676,1
78677,0
78678,1
78679,0
78680,1
78681,1
78682,1
78683,1
78684,0
78685,0
78686,0
78687,0
78688,1
78689,1
78690,1
78691,1
78692,1
78693,0
78694,0
78695,0
78696,0
78697,1
78698,0
78699,1
78700,0
78701,0
78702,0
78703,1
78704,0
78705,0
78706,0
78707,0
78708,1
78709,1
78710,1
78711,0
78712,1
78713,1
78714,1
78715,1
78716,1
78717,0
78718,0
78719,0
78720,0
78721,0
78722,1
78723,0
78724,1
78725,0
78726,1
78727,1
78728,1
78729,1
78730,1
78731,1
78732,1
78733,1
78734,0
78735,1
78736,0
78737,0
78738,0
78739,0
78740,1
78741,1
78742,1
78743,1
78744,1
78745,1
78746,0
78747,1
78748,0
78749,0
78750,0
78751,0
78752,1
78753,1
78754,1
78755,1
78756,0
78757,0
78758,0
78759,0
78760,0
78761,1
78762,1
78763,1
78764,1
78765,0
78766,1
78767,1
78768,0
78769,0
78770,0
78771,0
78772,0
78773,0
78774,0
78775,1
78776,0
78777,1
78778,0
78779,1
78780,1
78781,1
78782,1
78783,0
78784,0
78785,0
78786,0
78787,0
78788,1
78789,1
78790,0
78791,1
78792,1
78793,0
78794,1
78795,1
78796,0
78797,0
78798,0
78799,0
78800,1
78801,1
78802,0
78803,0
78804,0
78805,1
78806,1
78808,1
78809,0
78810,0
78811,0
78812,1
78813,1
78814,0
78815,0
78816,0
78817,0
78818,1
78819,1
78820,1
78821,0
78822,1
78823,0
78824,1
78825,0
78826,1
78827,1
78828,0
78829,0
78830,0
78831,1
78832,0
78833,0
78834,0
78835,0
78836,1
78837,1
78838,1
78839,1
78840,0
78841,1
78842,0
78843,0
78844,1
78845,1
78846,1
78847,0
78848,0
78849,1
78850,1
78851,0
78852,1
78853,1
78854,1
78855,1
78856,0
78857,0
78858,0
78859,1
78860,1
78861,1
78862,1
78863,0
78865,1
78866,1
78867,1
78868,1
78869,0
78870,1
78871,0
78872,1
78873,0
78874,1
78875,1
78876,1
78877,0
78878,0
78879,0
78880,1
78881,0
78882,1
78883,0
78884,1
78885,1
78886,0
78887,0
78888,1
78889,0
78890,0
78891,0
78892,0
78893,1
78894,1
78895,1
78896,0
78897,1
78898,0
78899,1
78900,0
78901,1
78902,1
78903,0
78904,1
78905,1
78906,1
78907,1
78908,1
78909,0
78910,0
78911,0
78912,0
78913,1
78914,0
78915,0
78916,0
78917,0
78918,1
78919,1
78920,1
78921,0
78922,1
78923,1
78924,1
78925,0
78926,1
78927,0
78928,1
78929,0
78930,0
78931,0
78932,0
78933,1
78934,0
78935,0
78936,1
78937,1
78938,1
78939,1
78940,1
78941,0
78942,1
78943,1
78944,0
78945,0
78946,1
78947,1
78948,0
78949,0
78950,1
78951,1
78952,0
78953,1
78954,1
78955,0
78956,0
78957,0
78958,1
78959,1
78960,1
78961,1
78962,1
78963,0
78964,0
78965,0
78966,0
78967,0
78968,1
78969,1
78970,1
78971,1
78972,0
78973,1
78974,1
78975,1
78976,1
78977,1
78978,0
78979,0
78980,0
78981,1
78982,0
78983,0
78984,1
78985,1
78986,1
78987,1
78988,0
78989,0
78991,1
78992,0
78993,1
78994,1
78995,1
78996,1
78997,0
78998,1
78999,0
79000,1
79001,0
79002,0
79003,0
79004,0
79005,1
79006,0
79007,0
79008,1
79009,1
79010,0
79011,0
79012,1
79013,1
79015,1
79016,1
79017,0
79018,0
79019,1
79020,0
79021,0
79022,0
79023,0
79024,0
79025,0
79026,0
79027,0
79028,0
79029,1
79030,0
79031,1
79032,0
79033,0
79034,0
79035,1
79036,0
79037,1
79038,1
79039,0
79040,1
79041,1
79042,1
79043,0
79044,1
79045,0
79046,0
79047,1
79048,1
79049,0
79050,1
79051,0
79052,1
79053,1
79054,0
79055,0
79056,1
79057,0
79058,0
79059,0
79060,0
79062,0
79063,1
79064,0
79065,1
79066,0
79067,1
79068,1
79069,0
79070,0
79071,1
79072,0
79073,1
79074,1
79075,0
79076,1
79077,0
79078,1
79079,0
79080,0
79081,1
79082,0
79083,0
79084,0
79085,1
79086,0
79087,0
79088,0
79089,0
79090,0
79091,0
79092,0
79093,1
79094,1
79095,1
79096,0
79097,1
79098,1
79099,0
79100,1
79101,0
79103,0
79104,1
79105,0
79106,0
79107,0
79108,0
79109,0
79110,0
79111,1
79112,1
79113,1
79114,1
79115,1
79116,1
79117,1
79118,0
79120,1
79121,0
79122,0
79123,1
79124,1
79125,1
79126,1
79127,1
79128,0
79129,1
79130,1
79131,1
79132,0
79133,1
79134,1
79135,0
79136,0
79137,1
79138,0
79139,1
79140,1
79141,0
79142,0
79143,0
79144,0
79146,1
79147,0
79148,1
79149,0
79150,1
79151,0
79152,1
79153,0
79154,0
79155,0
79156,0
79157,1
79158,0
79159,1
79160,1
79161,0
79162,1
79163,0
79164,0
79165,1
79166,1
79167,0
79168,1
79169,1
79170,1
79171,0
79172,1
79173,1
79174,0
79175,1
79176,1
79177,0
79178,1
79179,0
79180,1
79181,0
79182,0
79183,0
79184,0
79185,0
79186,0
79187,1
79188,0
79189,1
79190,0
79191,1
79192,0
79193,1
79194,1
79195,1
79196,1
79197,1
79198,0
79199,0
79200,0
79201,1
79202,0
79203,1
79204,1
79205,1
79206,0
79207,0
79208,1
79209,0
79210,1
79211,0
79212,1
79214,0
79215,1
79216,1
79217,1
79218,0
79219,0
79220,1
79221,0
79222,1
79223,0
79226,1
79227,0
79228,1
79229,1
79230,1
79231,1
79232,0
79233,1
79234,1
79235,0
79236,0
79237,0
79238,0
79239,0
79240,1
79241,1
79242,0
79243,0
79244,1
79245,1
79246,0
79247,0
79248,1
79249,0
79250,1
79251,0
79252,1
79253,1
79254,0
79255,0
79256,0
79257,1
79258,0
79259,0
79260,1
79261,0
79262,0
79263,0
79264,0
79265,1
79266,0
79268,0
79269,0
79271,1
79273,1
79274,0
79275,1
79276,0
79277,0
79278,1
79279,1
79280,0
79281,0
79282,1
79283,1
79284,1
79285,1
79286,0
79287,0
79288,1
79289,1
79290,1
79291,0
79292,0
79293,1
79294,1
79295,0
79296,1
79297,1
79298,0
79299,0
79300,0
79301,0
79302,1
79303,0
79304,1
79305,1
79306,0
79307,1
79308,1
79309,1
79310,0
79311,1
79312,1
79313,1
79314,0
79315,0
79316,1
79317,1
79318,1
79319,1
79320,1
79321,0
79322,1
79323,0
79324,1
79325,0
79326,0
79327,1
79328,0
79329,1
79330,1
79331,1
79332,1
79333,1
79334,1
79335,0
79336,0
79337,1
79338,1
79339,1
79340,1
79341,0
79342,1
79343,1
79344,1
79345,0
79346,1
79348,0
79349,0
79350,0
79351,1
79352,0
79353,0
79354,1
79355,1
79356,0
79357,1
79358,0
79359,0
79360,0
79361,1
79362,0
79363,1
79364,0
79365,1
79366,0
79367,0
79368,0
79369,1
79370,0
79371,1
79372,0
79373,0
79374,1
79375,0
79376,0
79377,0
79378,1
79379,1
79381,0
79382,1
79383,1
79384,1
79386,1
79387,1
79388,1
79389,1
79390,1
79391,1
79392,0
79393,0
79394,0
79395,0
79396,0
79397,0
79398,1
79399,1
79400,1
79401,1
79402,1
79403,0
79404,1
79405,1
79406,1
79407,1
79408,0
79409,1
79410,1
79411,1
79412,0
79413,0
79414,1
79415,0
79416,1
79417,0
79419,0
79420,1
79421,1
79423,0
79424,1
79425,0
79426,0
79427,0
79428,0
79429,1
79430,0
79431,1
79432,0
79433,1
79434,1
79435,1
79436,0
79437,1
79438,1
79439,1
79440,1
79441,0
79442,1
79443,1
79444,1
79445,0
79446,0
79447,0
79448,0
79449,0
79450,1
79451,1
79452,1
79453,0
79454,1
79455,0
79456,0
79457,0
79458,0
79459,0
79460,0
79461,0
79462,0
79463,0
79464,0
79465,0
79466,1
79467,0
79468,1
79469,1
79470,0
79471,0
79472,1
79473,0
79474,1
79475,1
79476,0
79477,1
79478,0
79479,0
79480,1
79481,1
79482,1
79483,1
79484,0
79485,1
79486,1
79487,0
79489,0
79490,0
79491,0
79492,1
79493,1
79494,0
79495,0
79496,0
79497,1
79498,1
79499,0
79500,0
79501,1
79502,1
79503,0
79505,0
79506,0
79507,0
79508,0
79509,1
79510,1
79511,0
79512,0
79513,1
79514,0
79515,1
79516,1
79517,1
79518,1
79519,0
79520,1
79521,1
79522,0
79523,1
79524,0
79525,1
79526,1
79527,0
79528,0
79529,1
79530,1
79531,1
79532,1
79534,0
79535,0
79536,0
79537,1
79538,1
79539,1
79540,1
79541,0
79542,1
79543,1
79544,1
79545,1
79546,1
79547,0
79548,1
79549,0
79550,1
79551,0
79552,1
79553,1
79554,1
79555,0
79556,0
79557,0
79558,0
79559,0
79560,0
79561,0
79562,1
79563,1
79564,0
79565,1
79566,1
79567,1
79568,1
79569,0
79570,0
79571,0
79572,0
79573,1
79574,0
79575,0
79576,1
79577,1
79578,0
79579,1
79580,0
79581,0
79582,1
79583,0
79584,0
79585,0
79586,0
79587,1
79588,0
79589,0
79590,0
79591,1
79592,1
79593,1
79594,1
79595,1
79596,1
79597,0
79599,1
79600,0
79601,1
79602,1
79603,0
79604,0
79605,0
79606,1
79607,1
79608,0
79609,0
79610,1
79611,0
79612,1
79613,1
79614,1
79615,1
79616,1
79617,1
79618,1
79619,1
79620,1
79621,1
79622,1
79623,1
79624,0
79625,0
79626,1
79627,0
79628,0
79629,0
79630,0
79631,0
79633,0
79634,0
79635,0
79636,0
79637,1
79638,0
79639,1
79640,1
79641,1
79642,0
79644,0
79645,1
79646,0
79647,0
79648,1
79649,1
79651,0
79652,1
79653,0
79654,0
79655,1
79656,0
79657,0
79658,1
79659,1
79660,1
79661,1
79662,1
79663,1
79664,1
79665,0
79666,0
79667,1
79668,1
79669,1
79670,0
79672,0
79673,1
79674,1
79675,0
79676,1
79677,1
79678,1
79679,0
79680,0
79682,1
79683,1
79684,1
79685,1
79686,0
79687,1
79688,1
79689,1
79690,1
79691,0
79692,1
79693,1
79694,1
79695,1
79696,1
79697,0
79698,0
79699,1
79700,1
79701,0
79702,0
79703,0
79704,0
79705,1
79706,1
79707,1
79708,0
79709,0
79710,0
79711,1
79712,0
79713,1
79714,1
79715,1
79716,1
79717,0
79718,0
79720,0
79721,1
79723,0
79724,1
79725,0
79726,1
79727,0
79728,1
79729,0
79730,1
79731,1
79732,1
79733,1
79734,0
79735,1
79736,1
79737,0
79738,0
79739,1
79740,1
79741,0
79743,0
79744,1
79745,1
79746,0
79747,0
79748,0
79749,1
79750,1
79751,1
79752,1
79753,1
79754,0
79755,1
79756,1
79757,1
79758,0
79759,1
79760,0
79761,1
79762,0
79763,1
79764,1
79766,0
79767,1
79768,1
79769,0
79770,0
79771,0
79772,0
79773,0
79774,1
79775,1
79776,0
79777,0
79778,0
79779,0
79780,1
79781,0
79783,1
79784,1
79785,1
79786,0
79787,1
79788,0
79789,0
79790,0
79791,1
79792,1
79793,1
79794,0
79795,0
79797,0
79798,0
79799,0
79800,0
79801,0
79802,1
79803,0
79804,1
79805,0
79806,0
79807,0
79808,0
79809,1
79810,0
79811,0
79812,1
79813,1
79814,0
79815,0
79816,1
79817,0
79818,0
79819,0
79820,0
79821,0
79822,0
79823,0
79824,1
79825,1
79826,0
79827,1
79828,1
79829,0
79830,0
79831,0
79832,0
79833,0
79834,1
79835,1
79836,0
79837,1
79838,0
79839,1
79840,1
79841,1
79842,1
79843,0
79844,1
79845,0
79846,0
79847,0
79848,0
79849,0
79850,1
79851,1
79852,1
79853,1
79854,1
79855,0
79856,0
79857,1
79858,0
79859,0
79860,1
79861,1
79862,1
79863,0
79864,1
79865,0
79866,1
79867,1
79868,1
79869,1
79870,1
79871,0
79872,0
79873,1
79874,0
79875,1
79876,0
79877,1
79878,1
79879,1
79880,1
79881,0
79882,0
79883,1
79884,0
79885,1
79886,1
79887,1
79888,0
79889,1
79890,1
79891,1
79892,1
79893,1
79894,0
79895,1
79896,1
79897,0
79898,1
79899,1
79900,0
79901,1
79902,1
79903,1
79904,0
79905,0
79906,0
79907,0
79908,0
79909,1
79910,1
79911,1
79912,1
79913,0
79914,0
79915,0
79916,1
79917,1
79918,0
79919,0
79920,1
79921,1
79922,1
79923,0
79924,1
79925,1
79926,0
79927,0
79928,1
79929,0
79930,1
79931,0
79932,0
79933,1
79934,1
79935,0
79936,1
79937,1
79938,1
79939,1
79941,1
79942,0
79943,0
79944,0
79945,1
79946,0
79947,0
79948,1
79949,1
79950,1
79951,1
79952,1
79953,0
79954,1
79955,1
79956,0
79957,1
79958,0
79959,1
79960,0
79961,0
79962,0
79963,0
79964,1
79965,0
79966,1
79967,0
79968,1
79969,1
79970,0
79971,0
79972,0
79973,0
79974,1
79975,1
79976,0
79977,0
79978,1
79979,1
79980,1
79981,1
79982,0
79983,0
79984,1
79985,1
79986,1
79987,0
79988,0
79989,1
79990,1
79991,1
79992,0
79993,1
79994,0
79995,1
79996,0
79997,0
79998,0
79999,0
80000,0
80001,1
80002,1
80003,0
80004,1
80005,0
80006,1
80007,1
80008,1
80009,0
80010,0
80011,0
80012,1
80013,1
80014,1
80015,0
80016,0
80017,0
80018,1
80019,1
80020,1
80021,0
80022,1
80023,0
80024,0
80025,1
80026,0
80027,1
80028,1
80029,1
80031,0
80032,1
80033,1
80034,0
80035,0
80036,1
80037,0
80038,1
80039,0
80040,1
80041,1
80042,0
80043,0
80044,1
80045,1
80046,1
80047,1
80048,0
80049,0
80050,1
80051,1
80052,1
80053,1
80054,1
80055,0
80056,0
80057,0
80058,0
80060,0
80061,1
80062,0
80063,0
80064,1
80065,1
80066,0
80067,1
80068,0
80069,1
80070,1
80071,1
80072,0
80073,1
80074,1
80075,0
80076,1
80077,0
80078,1
80079,1
80080,1
80081,1
80082,1
80083,0
80084,1
80085,1
80086,1
80087,1
80088,0
80089,1
80091,0
80092,0
80093,0
80094,1
80095,1
80096,1
80097,1
80098,0
80099,1
80100,0
80101,0
80102,0
80103,0
80104,1
80105,1
80106,0
80107,0
80108,1
80109,0
80110,0
80111,1
80112,0
80113,1
80114,0
80115,1
80116,1
80117,1
80118,0
80119,0
80120,0
80121,1
80122,0
80123,0
80124,0
80125,1
80126,1
80127,0
80128,0
80129,0
80130,0
80131,0
80132,1
80133,0
80134,0
80135,1
80136,0
80137,1
80138,0
80139,1
80140,1
80141,0
80142,1
80143,0
80144,1
80145,0
80146,0
80147,1
80149,1
80150,1
80151,0
80152,0
80153,0
80154,0
80155,1
80156,1
80157,0
80158,0
80159,0
80160,0
80161,0
80162,0
80163,0
80164,1
80165,0
80166,1
80167,0
80168,1
80169,1
80170,0
80171,1
80172,0
80173,1
80174,0
80175,0
80176,0
80177,0
80178,0
80179,1
80180,0
80181,1
80182,1
80183,1
80184,1
80185,0
80186,1
80187,1
80188,0
80189,0
80190,1
80191,0
80192,0
80193,1
80194,1
80195,1
80196,1
80197,1
80198,1
80199,0
80200,0
80201,0
80202,0
80203,1
80204,0
80205,0
80206,0
80207,0
80208,0
80209,1
80210,1
80211,0
80212,0
80213,1
80214,0
80215,0
80216,0
80217,0
80218,0
80219,1
80220,1
80221,1
80222,0
80223,1
80224,0
80225,0
80226,1
80227,0
80228,1
80229,0
80230,0
80231,0
80232,1
80233,1
80234,0
80235,0
80236,1
80237,0
80238,0
80239,0
80240,1
80241,0
80243,1
80244,0
80245,0
80246,0
80247,1
80248,1
80249,0
80250,1
80251,1
80252,0
80253,0
80254,0
80255,1
80256,1
80257,0
80258,0
80259,1
80260,1
80261,1
80262,0
80263,1
80264,1
80265,0
80266,0
80267,0
80268,0
80269,0
80270,0
80271,1
80272,0
80273,1
80274,1
80275,0
80276,1
80277,0
80278,0
80279,0
80280,0
80281,1
80282,1
80283,1
80284,0
80285,1
80286,1
80287,1
80288,0
80289,1
80290,1
80291,0
80292,1
80294,0
80295,0
80296,1
80297,0
80298,0
80299,1
80300,0
80301,1
80302,0
80303,1
80304,0
80305,1
80306,0
80307,0
80308,0
80309,0
80310,0
80311,1
80312,0
80313,1
80314,0
80315,1
80316,1
80317,1
80318,0
80319,0
80320,0
80321,1
80322,1
80323,1
80324,0
80325,0
80326,1
80327,0
80328,1
80329,0
80330,1
80331,1
80332,1
80333,1
80334,0
80335,0
80336,0
80337,1
80338,1
80339,1
80340,1
80341,0
80342,0
80344,0
80345,1
80346,0
80347,1
80348,0
80349,1
80350,1
80351,0
80352,0
80353,1
80354,0
80355,1
80356,1
80357,1
80358,0
80359,1
80360,0
80361,1
80362,0
80363,0
80364,1
80365,1
80366,1
80367,1
80368,0
80369,1
80370,0
80371,0
80372,1
80373,1
80374,1
80375,0
80376,1
80377,0
80378,1
80379,1
80380,0
80381,1
80382,1
80383,1
80384,1
80385,1
80386,0
80387,1
80388,0
80391,1
80392,1
80393,0
80395,0
80396,1
80397,0
80398,1
80399,0
80400,1
80401,1
80402,0
80403,0
80405,0
80406,0
80407,0
80408,0
80409,1
80410,1
80411,0
80412,1
80413,1
80414,1
80415,1
80416,0
80417,1
80418,1
80419,1
80420,0
80421,1
80422,0
80423,1
80424,1
80425,1
80426,1
80427,1
80428,0
80429,1
80430,0
80431,1
80432,1
80433,1
80434,0
80435,0
80436,1
80437,0
80438,0
80439,0
80440,0
80441,0
80442,1
80443,1
80444,1
80445,1
80446,0
80447,1
80448,0
80449,1
80450,1
80451,1
80452,0
80453,0
80454,1
80455,1
80456,0
80457,0
80458,0
80459,0
80460,1
80461,0
80462,0
80463,0
80464,0
80465,1
80468,1
80469,1
80470,0
80471,0
80472,0
80473,1
80474,0
80475,0
80476,0
80477,1
80478,0
80479,0
80480,0
80481,0
80482,0
80483,1
80484,0
80485,0
80486,0
80487,0
80488,0
80489,0
80490,0
80491,1
80492,1
80493,1
80494,0
80495,0
80496,1
80497,0
80498,1
80499,1
80500,1
80501,0
80502,0
80503,1
80504,1
80505,0
80506,1
80507,1
80508,1
80509,0
80510,1
80511,1
80512,0
80513,1
80514,1
80515,0
80516,0
80517,0
80518,0
80519,1
80520,1
80521,1
80522,0
80523,0
80524,1
80525,0
80526,0
80527,1
80528,0
80529,1
80530,0
80531,1
80532,1
80533,1
80534,0
80535,0
80536,1
80537,1
80538,0
80539,0
80540,0
80541,1
80542,1
80543,0
80545,1
80546,1
80547,0
80548,0
80549,0
80550,1
80551,0
80552,1
80553,1
80554,0
80555,0
80556,0
80558,0
80559,0
80560,0
80561,1
80562,0
80563,1
80564,0
80565,0
80566,0
80567,0
80568,0
80569,1
80570,1
80571,1
80572,0
80573,0
80574,0
80575,1
80576,0
80577,0
80578,1
80579,0
80580,0
80581,0
80582,1
80584,1
80585,1
80586,0
80587,0
80588,0
80589,0
80590,0
80591,0
80592,0
80593,1
80594,0
80596,0
80597,1
80598,1
80599,0
80600,1
80601,1
80602,0
80603,0
80604,1
80605,0
80606,1
80607,0
80608,0
80609,0
80610,1
80611,1
80612,1
80613,1
80614,0
80615,1
80616,1
80617,1
80618,1
80619,1
80620,1
80621,1
80622,1
80623,1
80624,0
80625,1
80626,1
80627,1
80628,1
80629,0
80630,1
80631,1
80632,0
80633,0
80634,0
80635,1
80636,1
80637,1
80638,0
80639,1
80640,1
80641,0
80642,0
80643,0
80644,0
80645,1
80646,0
80647,1
80648,0
80649,0
80650,0
80651,0
80652,0
80653,1
80654,0
80655,0
80656,0
80657,0
80658,1
80659,0
80660,0
80661,0
80662,1
80663,1
80664,1
80665,1
80666,1
80667,0
80668,0
80669,0
80670,0
80671,1
80672,0
80673,1
80674,0
80675,1
80676,0
80677,0
80678,0
80679,1
80680,1
80681,1
80682,1
80683,1
80684,1
80685,0
80686,0
80687,0
80688,0
80689,1
80690,1
80691,0
80692,1
80693,1
80694,1
80695,1
80696,1
80697,0
80698,1
80699,1
80700,1
80701,1
80702,1
80703,1
80704,1
80705,0
80706,1
80707,1
80709,0
80710,0
80711,0
80712,0
80713,1
80714,1
80715,1
80716,1
80717,1
80718,1
80719,1
80720,1
80721,0
80723,1
80724,0
80725,1
80726,1
80727,1
80728,1
80729,1
80730,0
80731,0
80732,1
80733,0
80734,1
80735,0
80736,1
80737,1
80738,0
80739,0
80740,1
80741,0
80742,1
80743,1
80744,0
80745,1
80747,1
80748,1
80749,0
80750,1
80751,1
80752,0
80753,1
80754,0
80755,1
80756,0
80757,0
80758,1
80759,0
80760,0
80761,0
80762,1
80763,0
80764,0
80765,0
80766,1
80767,0
80768,1
80769,1
80770,1
80771,0
80772,1
80773,1
80774,1
80775,1
80776,1
80777,1
80778,1
80779,0
80780,1
80781,1
80782,1
80783,0
80784,1
80785,0
80786,0
80787,1
80788,1
80789,1
80790,1
80791,0
80792,1
80793,1
80794,1
80795,0
80796,0
80797,1
80798,0
80799,1
80800,1
80801,0
80802,0
80803,1
80804,0
80805,1
80806,0
80807,1
80808,0
80809,0
80810,1
80811,1
80812,1
80813,0
80814,1
80815,0
80816,0
80817,0
80818,0
80819,0
80820,1
80821,1
80822,0
80823,0
80824,0
80825,0
80826,0
80827,1
80828,0
80829,1
80830,1
80831,0
80832,1
80833,0
80834,1
80835,1
80836,1
80837,0
80838,1
80839,1
80841,0
80842,1
80844,1
80845,0
80846,1
80847,0
80848,1
80849,0
80851,0
80852,1
80853,0
80854,1
80855,0
80856,0
80857,1
80858,1
80859,1
80860,1
80861,0
80863,0
80864,1
80865,0
80866,1
80867,1
80868,1
80869,1
80870,0
80871,0
80872,1
80873,1
80874,0
80875,0
80876,0
80877,1
80878,0
80879,0
80880,1
80881,0
80882,0
80883,0
80884,1
80885,1
80886,0
80887,1
80888,0
80889,1
80890,0
80891,0
80892,1
80893,1
80894,1
80895,1
80896,0
80897,0
80898,0
80899,1
80900,1
80901,0
80902,1
80903,1
80904,0
80905,0
80906,1
80907,0
80908,1
80909,1
80910,1
80911,1
80912,1
80913,1
80914,1
80915,1
80916,1
80917,1
80918,0
80919,1
80920,0
80921,0
80922,1
80923,1
80924,0
80925,1
80926,0
80927,1
80928,1
80929,0
80930,0
80931,0
80932,0
80933,0
80934,1
80935,1
80936,0
80937,0
80938,0
80939,0
80940,0
80941,0
80942,0
80943,0
80944,1
80945,0
80946,0
80947,1
80948,0
80949,0
80950,0
80951,0
80952,0
80953,0
80954,0
80955,1
80956,0
80957,0
80958,0
80959,0
80960,0
80961,0
80962,1
80963,1
80964,1
80965,0
80966,0
80967,1
80968,0
80969,0
80970,1
80971,0
80972,1
80974,0
80975,0
80976,0
80977,0
80978,1
80979,1
80980,0
80981,1
80982,1
80983,0
80984,0
80985,1
80986,1
80987,1
80988,1
80989,1
80990,0
80991,1
80992,1
80993,0
80994,0
80995,1
80996,0
80997,1
80998,1
80999,1
81000,1
81001,0
81002,0
81003,0
81004,1
81005,1
81006,0
81007,0
81008,0
81009,0
81010,1
81011,0
81012,1
81013,1
81014,0
81015,0
81016,0
81017,1
81018,0
81019,0
81020,1
81021,0
81023,0
81024,1
81025,0
81026,1
81027,0
81028,1
81029,1
81030,0
81031,1
81032,1
81033,1
81034,0
81037,0
81038,1
81039,1
81040,1
81041,1
81042,0
81043,0
81044,1
81045,0
81046,1
81047,0
81048,0
81049,0
81050,0
81051,0
81052,1
81053,1
81054,1
81055,0
81056,0
81057,0
81058,1
81059,0
81060,1
81061,1
81062,1
81063,0
81064,0
81065,0
81066,1
81067,1
81068,1
81069,1
81070,0
